Date,Open,High,Low,Close,Volume
2019-08-06,1751.15,1775.14,1743.32,1765.46,34900600
2019-08-07,1758.11,1783.63,1743.6,1777.24,29788900
2019-08-08,1778.02,1794.64,1772.12,1790.99,29684100
2019-08-09,1783.6,1790.04,1763.7,1771.58,21722700
2019-08-12,1762.41,1765.67,1737.53,1744.11,20900800
2019-08-13,1743.39,1786.39,1738.87,1776.1,26734800
2019-08-14,1747.57,1778.42,1738.48,1751.59,32918800
2019-08-15,1822.81,1839.27,1795.4,1825.76,31410900
2019-08-16,1845.44,1856.16,1820.09,1832.51,28463000
2019-08-19,1851.92,1862.13,1843.38,1848.45,25656700
2019-08-20,1848,1850.32,1822.88,1823.51,19303300
2019-08-21,1848.72,1851.62,1823.13,1825.96,16911000
2019-08-22,1828.88,1836.82,1814.26,1824.12,19875900
2019-08-23,1818.43,1825.59,1790.57,1799.65,34311600
2019-08-26,1809.87,1821.77,1804.62,1818.41,25230200
2019-08-27,1826.98,1832,1810.6,1822.97,22294000
2019-08-28,1819.43,1833.14,1811.18,1827.36,16915400
2019-08-29,1847.4,1856.54,1837.28,1849.74,22397000
2019-08-30,1861.99,1866.3,1844.78,1850.28,23305200
2019-09-03,1840.19,1861.81,1833.69,1848.4,30188800
2019-09-04,1862.99,1868.17,1851.28,1866.96,22146400
2019-09-05,1890.21,1900.2,1862.86,1871.06,28758500
2019-09-06,1870.03,1874.77,1858.9,1860.94,21878100
2019-09-09,1858.07,1887.01,1853.22,1878.86,30038100
2019-09-10,1872.08,1887.73,1866.01,1876.11,25665900
2019-09-11,1874.73,1888.69,1865.46,1880.21,26668800
2019-09-12,1888.73,1899.04,1879.79,1894.9,34806800
2019-09-13,1896.72,1911.4,1892.92,1902.34,26631800
2019-09-16,1889.03,1899.37,1874.67,1878.65,21928800
2019-09-17,1875.57,1892.54,1872.63,1888.65,19649200
2019-09-18,1892.66,1898.89,1880.9,1897.08,23044200
2019-09-19,1899.77,1908.4,1892.61,1898.62,20204900
2019-09-20,1899.57,1906.1,1890.06,1894.31,46793000
2019-09-23,1888.87,1913.4,1887.69,1902.83,21866200
2019-09-24,1911.9,1932.29,1899.89,1906.85,32488600
2019-09-25,1906.74,1919.82,1897.39,1916.4,29424000
2019-09-26,1918.71,1928.21,1908.72,1912.87,31017400
2019-09-27,1923.73,1924.28,1898.09,1909.4,27295000
2019-09-30,1910.64,1921.01,1906.69,1910.19,28287300
2019-10-01,1912.15,1918.92,1894.4,1896.35,25741600
2019-10-02,1888.68,1890.4,1860.25,1867.75,32844500
2019-10-03,1866.06,1879.42,1845.76,1873.44,32839400
2019-10-04,1875.74,1903.49,1872.49,1901.13,23704000
2019-10-07,1898.99,1905.58,1884.89,1890.09,17499600
2019-10-08,1882.18,1906.03,1877.76,1888.3,21408600
2019-10-09,1898.36,1913.96,1895.98,1907.86,17787600
2019-10-10,1906.39,1922.66,1902.57,1917.62,17479800
2019-10-11,1925.35,1936.3,1909.04,1926.91,26181300
2019-10-14,1921.51,1932.79,1912.76,1915.22,17942700
2019-10-15,1918.07,1934,1912.82,1927.42,28000700
2019-10-16,1924.32,1937.65,1921.03,1926.32,22216300
2019-10-17,1931.46,1941.94,1927.55,1934,19445400
2019-10-18,1941.05,1944.46,1922.06,1923.59,27628000
2019-10-21,1927.57,1934.33,1918.41,1930.65,20825200
2019-10-22,1931.32,1936.99,1925.09,1927.7,20633600
2019-10-23,1922.93,1936.16,1917.42,1930.24,18450000
2019-10-24,1928.63,1934.41,1919.09,1928.12,20765600
2019-10-25,1923.82,1933.5,1914.44,1928.78,24397200
2019-10-28,1934.59,1947.34,1925.5,1938.89,52374800
2019-10-29,1926.36,1930.69,1904.22,1906.74,38031100
2019-10-30,1904.04,1922.75,1902.23,1917.11,28336900
2019-10-31,1915.21,1921.19,1899.38,1907.21,29520400
2019-11-01,1916.25,1919.89,1906.97,1915.64,33613300
2019-11-04,1925.34,1939.01,1911.43,1920.79,30377400
2019-11-05,1922.54,1940.89,1915.22,1935.5,25998400
2019-11-06,1934.33,1944.6,1930.7,1942.61,23341600
2019-11-07,1949.03,1968.89,1943.83,1956.31,40842300
2019-11-08,1956.05,1966.64,1940.34,1948.32,25319800
2019-11-11,1937.33,1948.87,1930.72,1939.9,20719200
2019-11-12,1946.46,1954.23,1936.21,1940.71,22300400
2019-11-13,1939.63,1967.72,1933.8,1961.42,18244100
2019-11-14,2002.24,2017.25,1944.08,1962.04,32805800
2019-11-15,1964.82,1973.61,1937.47,1949.76,37065400
2019-11-18,1944.21,1972.39,1936.99,1960.62,30460200
2019-11-19,1961.34,1964.16,1951.99,1954.88,25654500
2019-11-20,1957.27,1961.38,1930.21,1942.3,26659700
2019-11-21,1938.42,1955.17,1933.85,1949.96,20369700
2019-11-22,1954.62,1957.32,1940.1,1942.41,27979300
2019-11-25,1950.86,1955.04,1926.92,1941.19,21542500
2019-11-26,1942.67,1948.13,1935.4,1946.48,22300300
2019-11-27,1949.21,1954.9,1940.03,1941.49,20206000
2019-11-29,1943.84,1954.17,1941.21,1942.55,12157200
2019-12-02,1941.96,1946.11,1920.65,1939.77,30745600
2019-12-03,1926.45,1938.91,1919.14,1934.62,23807700
2019-12-04,1943.49,1950.49,1933.56,1943.06,31248100
2019-12-05,1941.81,1946.96,1927.5,1945.2,24641600
2019-12-06,1951.68,1963.23,1949.87,1961.89,26651900
2019-12-09,1958.67,1969,1954.24,1958.15,27510900
2019-12-10,1957.36,1962.52,1951.86,1956.05,22297100
2019-12-11,1961,1963.92,1948.55,1954.63,17365700
2019-12-12,1954.93,1970.63,1949.54,1964.9,25953800
2019-12-13,1957.43,1975.84,1954.52,1970.08,31453200
2019-12-16,1974.4,1987.5,1973.13,1977.29,28453700
2019-12-17,1982.43,1991.51,1975.8,1983.54,37361300
2019-12-18,1986.58,1989.8,1966.08,1966.84,30876700
2019-12-19,1967.45,1975.96,1964.72,1970.48,29735100
2019-12-20,1988.58,1995.88,1967.52,1970.78,66775500
2019-12-23,1971.86,1978.63,1955.47,1956.47,18222800
2019-12-24,1957.47,1963.31,1954.24,1960.08,7298300
2019-12-26,1962.07,1969.79,1954.13,1965.8,14002300
2019-12-27,1971.37,1971.89,1959.11,1963.79,21068300
2019-12-30,1965.51,1966.61,1952.68,1956.43,21223500
2019-12-31,1955.54,1961.52,1940.55,1950.47,19853300
2020-01-02,1952.23,1972.58,1950.42,1961.75,28934000
2020-01-03,1947.72,1961.77,1939.38,1947.77,24334600
2020-01-06,1938.7,1962.08,1931.69,1956.44,35240500
2020-01-07,1953.43,1958.03,1939.09,1944.08,30824100
2020-01-08,1940.84,1952.34,1933.56,1943.56,31119800
2020-01-09,1949.14,1964.85,1944.78,1962.15,30529300
2020-01-10,1963.54,1967.2,1946.48,1954.82,36914000
2020-01-13,1957.07,1960.52,1942.5,1952.76,33606600
2020-01-14,1948.23,1957.27,1940.72,1953.07,31866000
2020-01-15,1935.96,1953.44,1934.76,1946.22,26715100
2020-01-16,1951.56,1957.92,1946.86,1957.49,24080300
2020-01-17,1963.13,1972.36,1946.09,1957.54,48965500
2020-01-21,1953.08,1969.57,1949.47,1965.75,41392500
2020-01-22,1964.16,1982.67,1961.48,1971.78,32590500
2020-01-23,1973.59,1977.51,1958.94,1968.94,27364800
2020-01-24,1973.51,1974.52,1943.26,1946.19,35960200
2020-01-27,1920.54,1956.18,1911.49,1950.64,35798800
2020-01-28,1955.2,1969.86,1951.15,1965.37,31985200
2020-01-29,1967.23,1975.69,1955.61,1959.9,21882200
2020-01-30,1950.55,1968.7,1946.11,1966.62,27177000
2020-01-31,1962.74,1968.17,1927.74,1936.19,48965400
2020-02-03,1950.47,1965.94,1940.75,1952.42,60891400
2020-02-04,1952.69,1968.09,1938.02,1949.61,78833900
2020-02-05,1958.79,1973.95,1939.17,1966.76,40128500
2020-02-06,1967.76,1983.38,1959.08,1971.36,34011900
2020-02-07,1965.99,1979.73,1961.85,1973.95,23734600
2020-02-10,1964.62,1990.69,1957.04,1971.78,29055300
2020-02-11,1974.93,1982.15,1961.76,1973.25,27509700
2020-02-12,1976.43,1988.57,1973,1981.52,23827400
2020-02-13,1979.43,2002.96,1973.6,1997.28,19339900
2020-02-14,2000.08,2011.72,1991.59,2004.38,25298200
2020-02-18,2008.6,2030.62,1995.75,2022.88,25198100
2020-02-19,2023.43,2030.7,2002.4,2004.34,20301100
2020-02-20,1997.58,2010.03,1988.11,2001.26,22499900
2020-02-21,1994.89,2010.55,1983.42,1998.91,35192100
2020-02-24,1965.66,1980.66,1943.83,1951.75,57722500
2020-02-25,1956.18,1965.86,1913.2,1919.03,50170500
2020-02-26,1925.16,1937.24,1907.67,1914.09,44550700
2020-02-27,1889.66,1909.71,1849.74,1850.62,60317700
2020-02-28,1806.68,1838.26,1768,1828.41,77766600
2020-03-02,1832.02,1942.14,1819.79,1935.81,51540400
2020-03-03,1941.59,1961.25,1876.9,1886.48,49314700
2020-03-04,1907.38,1945.94,1893.28,1944.63,39136500
2020-03-05,1905.96,1940.62,1885.37,1912.37,51934000
2020-03-06,1875.52,1930.24,1860.36,1920.01,54107600
2020-03-09,1851.3,1944.28,1837.27,1892.35,70145200
2020-03-10,1917.3,1953.28,1868.07,1942.98,53726200
2020-03-11,1907.33,1928.1,1836.86,1861.52,53224100
2020-03-12,1737.82,1821.49,1699.21,1711.78,86593800
2020-03-13,1779.88,1865.08,1710.67,1859.4,75375000
2020-03-16,1718.83,1806.38,1675.59,1732.69,85925900
2020-03-17,1804.36,1890.78,1766.51,1887.39,79210600
2020-03-18,1819.32,1986.48,1807.87,1919.14,88507400
2020-03-19,1940.18,1988.39,1850.99,1888.11,75461900
2020-03-20,1894.79,1935.33,1785.84,1811.93,74367300
2020-03-23,1811.04,1853.2,1774.35,1810.9,81939600
2020-03-24,1843.4,1870.18,1786.9,1843.08,68388000
2020-03-25,1817.1,1835.96,1748.35,1768.92,83540300
2020-03-26,1771.85,1807.06,1737.19,1792.57,74026000
2020-03-27,1784.37,1816.93,1760.96,1773.63,65292300
2020-03-30,1804.15,1857.65,1784.84,1849.2,52394900
2020-03-31,1839.24,1869.51,1817.25,1836.06,50492500
2020-04-01,1806.56,1847.82,1795.02,1824.4,47821700
2020-04-02,1811.16,1888.12,1800.88,1881.03,40510900
2020-04-03,1863.86,1896.49,1850.23,1883.94,47241700
2020-04-06,1891.02,1992.56,1887.44,1986.56,55621900
2020-04-07,1972.71,2002.78,1933.97,1939.28,49697600
2020-04-08,1964.88,1970.06,1923.69,1944.75,40580300
2020-04-09,1907.74,1961.27,1892.78,1944.65,44863100
2020-04-13,1937.86,1991.82,1930.12,1986.68,35718400
2020-04-14,2015.74,2057.91,2001.08,2044.99,50698600
2020-04-15,2037.86,2058.45,2014.58,2040.13,34260200
2020-04-16,2046.47,2093.17,2028.4,2081.78,51471100
2020-04-17,2078.4,2098.41,2054.06,2085.25,40319200
2020-04-20,2084.67,2099.3,2051.44,2054.03,34871900
2020-04-21,2050.7,2063.93,2017.41,2031.57,44053000
2020-04-22,2049.38,2088.76,2035.62,2073.02,42347200
2020-04-23,2055.47,2076.26,2029.22,2041.62,32766000
2020-04-24,2046.54,2058.59,2033.9,2053.1,33297800
2020-04-27,2064.63,2068.24,2035.37,2038.97,32564800
2020-04-28,2042.45,2064.95,2018.83,2022.74,59429200
2020-04-29,2028.15,2036.37,1988.89,2006.12,77315600
2020-04-30,1995.06,2008.09,1971.18,1985.5,55058600
2020-05-01,1978.04,2010.58,1964.47,1991.67,42730300
2020-05-04,1998.14,2010.8,1971.12,2002.62,30660200
2020-05-05,2007.36,2035.48,2001.11,2022.06,33653100
2020-05-06,2030.91,2037.17,1999.73,2004.83,24983400
2020-05-07,2012.72,2022.35,1987.23,1997.3,29400800
2020-05-08,2010.42,2018.47,1995.23,2014.25,28593900
2020-05-11,2011.99,2038.93,2011.28,2027.38,29478300
2020-05-12,2037.69,2053.45,2019.09,2019.42,28531500
2020-05-13,2016.71,2050.22,1996.15,2009.97,37533800
2020-05-14,2018.15,2028.58,1974.53,2008.94,32907400
2020-05-15,2007.46,2043.43,1999.57,2042.86,35758200
2020-05-18,2056.9,2078.6,2038.64,2065.73,38656200
2020-05-19,2112.92,2117.27,2030.27,2031.85,35731700
2020-05-20,2054.38,2062.3,2032.74,2048.34,34809200
2020-05-21,2042.49,2058.96,2030.49,2041.82,28692900
2020-05-22,2041.05,2049.15,2024.56,2036.97,27228000
2020-05-26,2046.11,2060.35,2029.64,2033.84,41964300
2020-05-27,2035.08,2042.43,1993.62,2018.79,35271200
2020-05-28,2025.58,2053.98,2019.04,2031.84,34809600
2020-05-29,2038.09,2048.56,2011.13,2040.08,37705900
2020-06-01,2029.66,2046.98,2017.5,2039.92,25287500
2020-06-02,2035.45,2044.73,2022.76,2042.26,26350100
2020-06-03,2041.51,2045.32,2024.86,2036.12,26016100
2020-06-04,2026.65,2041.66,2007.11,2012.84,30746400
2020-06-05,2018.26,2030.4,1986.37,2015.76,37093000
2020-06-08,1988.43,2015.56,1987.05,2015.08,29630700
2020-06-09,2018.61,2030.85,2006.39,2019.61,29020100
2020-06-10,2023.14,2038.81,2017.29,2021.15,31913800
2020-06-11,2011.12,2032.83,1980.44,1987.81,41422100
2020-06-12,2000.97,2006.55,1948.29,1965.14,40394800
2020-06-15,1964.66,1979.58,1948.33,1971.21,31992600
2020-06-16,1998.97,2007.17,1978.45,1996.49,35198400
2020-06-17,2000.39,2007.82,1978.89,1992.62,31712700
2020-06-18,1986.57,1993.15,1969.29,1976.09,32337600
2020-06-19,1988.82,2005.61,1968.34,1994.99,64555600
2020-06-22,2006.43,2027.05,1998.16,2022.23,32165900
2020-06-23,2035.36,2043.46,2012.08,2019.88,29342400
2020-06-24,2015.25,2024.28,1991.41,2000.14,35786000
2020-06-25,1993.49,2002.45,1974.84,1996.96,25547400
2020-06-26,1992.33,2006.68,1947.9,1953.92,85826900
2020-06-29,1955.32,1981.03,1948.41,1973.96,36620000
2020-06-30,1974.18,1994.02,1964.47,1988.42,41416200
2020-07-01,1983.91,2000.09,1974.72,1995.8,36108300
2020-07-02,2003.28,2024.46,1989.59,1999.81,37647000
2020-07-06,2011.7,2021.86,1991.94,2007.36,32105100
2020-07-07,2000.57,2109.55,1995.69,2091.97,42673600
2020-07-08,2106.74,2112.2,2064.01,2068.16,30457500
2020-07-09,2084.74,2118.57,2071.01,2109.77,31836800
2020-07-10,2119.05,2160.84,2099.34,2152.49,39947200
2020-07-13,2162.49,2197.12,2120.12,2129.16,39532900
2020-07-14,2119.43,2166.18,2114.23,2159.92,32903800
2020-07-15,2163.71,2188.51,2138.84,2157.49,33906100
2020-07-16,2153.44,2167.2,2139.77,2161,30952100
2020-07-17,2175.25,2175.87,2146.3,2155.04,29758300
2020-07-20,2157.47,2184.84,2144.4,2169.26,31740500
2020-07-21,2177.59,2204.36,2165.02,2176.16,25378000
2020-07-22,2179.54,2187.95,2159.39,2183.33,19403200
2020-07-23,2186.4,2189.85,2147.52,2153.95,33030000
2020-07-24,2140.64,2163.07,2132.14,2148.19,31184400
2020-07-27,2145.22,2166.23,2145.07,2154.08,25356100
2020-07-28,2155.61,2165.85,2139.93,2150.18,34381400
2020-07-29,2149.95,2161.67,2129.27,2145.59,22632200
2020-07-30,2123.01,2147.95,2113.59,2142.44,33742500
2020-07-31,2128.38,2134.6,2088.65,2118.28,69174900
2020-08-03,2125.43,2129.28,2100.19,2114.81,46870500
2020-08-04,2119.31,2145.26,2105.34,2137.7,38551400
2020-08-05,2125.87,2133.53,2105.75,2120.07,40491100
2020-08-06,2111.86,2134.41,2108.81,2123.88,40199500
2020-08-07,2126.34,2141.76,2114.85,2128.74,32035100
2020-08-10,2129.29,2158.27,2117.85,2150.37,26451200
2020-08-11,2157.05,2165.96,2120.24,2126.25,30291500
2020-08-12,2131.07,2159.73,2115.47,2153.99,29436400
2020-08-13,2147.67,2165.05,2141.51,2157.45,29848000
2020-08-14,2161.97,2171.08,2149.79,2162.25,27912600
2020-08-17,2184.09,2207.63,2176.28,2199.17,30544100
2020-08-18,2208.23,2236.51,2173.89,2202.7,48568600
2020-08-19,2195.38,2207.21,2166,2173.42,35564000
2020-08-20,2158.76,2182.86,2144.15,2164.96,35288500
2020-08-21,2163.09,2193.56,2155.01,2176.08,30093800
2020-08-24,2187.61,2197.1,2161.83,2175.48,28961200
2020-08-25,2167.53,2182.69,2155.14,2174.83,45521600
2020-08-26,2170.22,2195.66,2163.1,2191.25,80113900
2020-08-27,2195.9,2287.21,2184,2250.03,54407400
2020-08-28,2298.14,2303.58,2262.16,2294.06,36805400
2020-08-31,2264.03,2279.66,2236.47,2274.44,39462500
2020-09-01,2301.31,2404.59,2287.03,2380.54,50990300
2020-09-02,2425.84,2446.31,2360.28,2404.07,53094800
2020-09-03,2386.9,2419.15,2300.55,2339.92,64183600
2020-09-04,2328.26,2346.61,2259.04,2304.07,53387600
2020-09-08,2269.3,2284.68,2231.93,2235.5,53431500
2020-09-09,2262.23,2294.5,2248.06,2259.94,37226100
2020-09-10,2263.12,2276.19,2212.57,2217.1,34266700
2020-09-11,2221.16,2249.6,2191.57,2212.14,33361200
2020-09-14,2211.86,2275.71,2201.34,2218.68,37199200
2020-09-15,2234.42,2251.66,2215.65,2226.46,28488700
2020-09-16,2242.88,2248.02,2204.59,2207.31,27829300
2020-09-17,2189.73,2217.9,2176.75,2203.85,39592900
2020-09-18,2201.83,2215.73,2163.11,2176.62,64701300
2020-09-21,2183.88,2195.08,2159.66,2187.78,59886600
2020-09-22,2193.79,2221.76,2183.13,2212.76,33531500
2020-09-23,2218.51,2221.92,2166.19,2170.47,34033100
2020-09-24,2166.19,2199.98,2158.3,2182.71,30620600
2020-09-25,2182.03,2199.24,2169.63,2194.56,27513300
2020-09-28,2202.65,2213.59,2189.69,2200.54,40774900
2020-09-29,2202.39,2214.46,2188.91,2200.73,21633900
2020-09-30,2202.78,2259.43,2198.4,2232.3,35957600
2020-10-01,2247.11,2292.39,2239.32,2274.78,38404300
2020-10-02,2257.52,2272.81,2228.82,2235.38,26957900
2020-10-05,2246.82,2264,2243.7,2258.89,22767700
2020-10-06,2256.38,2272.07,2229.44,2235.31,25916300
2020-10-07,2245.87,2250.73,2225.64,2240.53,35378100
2020-10-08,2249.1,2263.45,2244.58,2253.87,24254600
2020-10-09,2260.04,2286.1,2257.26,2279.34,29109800
2020-10-12,2290.94,2334.08,2287.56,2313.24,50029500
2020-10-13,2322.8,2346.53,2312.55,2336.45,32988200
2020-10-14,2340.56,2344.96,2301.7,2309.39,39141400
2020-10-15,2292.99,2323.11,2289.45,2313.15,31136400
2020-10-16,2325.12,2338.52,2313.69,2319.6,29244100
2020-10-19,2326.4,2331.97,2282.95,2287.32,32510600
2020-10-20,2298.12,2330.19,2292.04,2304.83,45094700
2020-10-21,2309.66,2345.67,2309.12,2322.45,51551700
2020-10-22,2319.97,2333.59,2300.45,2320.07,29015000
2020-10-23,2328.29,2335.59,2313.89,2331.9,27739500
2020-10-26,2315.28,2322.86,2277.94,2296.22,37453100
2020-10-27,2296.75,2318.98,2291.61,2308.79,24894400
2020-10-28,2272.71,2286.42,2245.86,2248.32,37107600
2020-10-29,2249.76,2285.44,2235.06,2263.38,40379300
2020-10-30,2290.14,2305.27,2247.09,2268.05,86803800
2020-11-02,2290.92,2304.34,2269.4,2288.03,51008200
2020-11-03,2303.9,2341.92,2297.96,2322.69,33628800
2020-11-04,2329.88,2382.02,2325.84,2347.65,71667600
2020-11-05,2381.23,2388.22,2359.02,2369.36,41586400
2020-11-06,2375.83,2402.68,2362.1,2394.05,33654000
2020-11-09,2428.58,2440.26,2368.11,2369.82,46329600
2020-11-10,2361,2401.59,2353.7,2383.99,53069900
2020-11-11,2402.31,2429.86,2395.67,2415.09,26045700
2020-11-12,2418.93,2428.51,2402.88,2416.84,25299100
2020-11-13,2427.36,2457.42,2407.16,2451.61,30711100
2020-11-16,2449.65,2490.75,2434.45,2474.15,27468500
2020-11-17,2451.13,2484.26,2433.1,2436.28,27000700
2020-11-18,2440.01,2462.89,2424.52,2425.19,24898600
2020-11-19,2426.49,2470.18,2424.42,2464.6,25754700
2020-11-20,2454.47,2475.11,2431.49,2436.39,46844300
2020-11-23,2440.33,2453.25,2418.5,2441.62,43672300
2020-11-24,2449.2,2465.67,2431.85,2457.87,32073900
2020-11-25,2458.04,2472.58,2452.03,2463.94,21418300
2020-11-27,2468.08,2484.83,2456.19,2468.75,18073900
2020-11-30,2464.67,2481.97,2439.13,2471.05,38069400
2020-12-01,2484.61,2502.3,2461.34,2481.95,35569400
2020-12-02,2474.82,2494.44,2444.54,2468.69,25669500
2020-12-03,2464.67,2472.73,2443.43,2454.85,26000900
2020-12-04,2456.38,2459.4,2432.58,2451,28430000
2020-12-07,2442.96,2453.44,2424.09,2439.29,27126700
2020-12-08,2427.81,2459.3,2421,2453.72,22987800
2020-12-09,2457.5,2465.15,2419.03,2428.8,30890400
2020-12-10,2418.18,2426.56,2395.09,2412.2,28112000
2020-12-11,2406.67,2420.6,2394.8,2414.07,25052600
2020-12-14,2419.45,2427.45,2388.04,2391.81,33078600
2020-12-15,2391.91,2403.56,2379.59,2393.69,31492100
2020-12-16,2402.72,2410.09,2384.2,2390.58,31454500
2020-12-17,2399.42,2404.75,2379.13,2392.8,34065300
2020-12-18,2400.64,2407.17,2372.91,2385.38,81503900
2020-12-21,2374.46,2396.86,2364.7,2388.58,37547000
2020-12-22,2377.86,2390.89,2348.23,2363.71,22539800
2020-12-23,2357.98,2372.29,2343.21,2355.85,21768800
2020-12-24,2360.28,2373.47,2354.29,2361.21,7564300
2020-12-28,2371.59,2398.97,2361.93,2392.99,28596600
2020-12-29,2401.68,2405.62,2368.16,2376.88,26667100
2020-12-30,2384.41,2388.45,2361.47,2368.87,26859400
2020-12-31,2367.69,2376.58,2352.78,2372.81,21091200
2021-01-04,2376.41,2405.98,2358.96,2390.83,39521800
2021-01-05,2390.49,2403.39,2364.75,2386.51,24550000
2021-01-06,2366.06,2414.82,2363.95,2394.45,52552400
2021-01-07,2406.74,2424.91,2388.25,2412.29,45814400
2021-01-08,2415.08,2424.01,2398.3,2419.02,41815800
2021-01-11,2404.76,2429.45,2395.91,2412.26,25729300
2021-01-12,2426.78,2445.23,2409.53,2423.91,28236200
2021-01-13,2418.77,2431.31,2403.95,2409.79,22528100
2021-01-14,2413.6,2422.91,2386.98,2399.56,24806400
2021-01-15,2378.7,2393.19,2356.78,2372.48,29393300
2021-01-19,2378.01,2402.6,2352.63,2377.82,35611800
2021-01-20,2394.35,2442.84,2384.64,2435.13,50432700
2021-01-21,2437.51,2454.89,2421.13,2429.6,41553400
2021-01-22,2439.35,2463.7,2429.13,2449.11,26236300
2021-01-25,2445.86,2458.67,2414.8,2447.24,39064600
2021-01-26,2437.38,2473.96,2433.94,2467.87,26735800
2021-01-27,2449.72,2462.2,2386.41,2397.36,55863000
2021-01-28,2408.84,2448.13,2399.37,2408.12,36232900
2021-01-29,2395.79,2406,2352.2,2362.9,34023900
2021-02-01,2373.97,2405.59,2354.46,2374.1,33190600
2021-02-02,2387.24,2424.97,2380.75,2399.73,46356300
2021-02-03,2453.8,2485.32,2432.45,2458.39,82515000
2021-02-04,2464.06,2482.28,2448.34,2469.25,37494600
2021-02-05,2481.89,2508.91,2468.03,2502.03,31449800
2021-02-08,2509.8,2524.63,2493.07,2507.08,25392000
2021-02-09,2496.86,2525.32,2496.84,2511.91,18571100
2021-02-10,2516.03,2522.21,2480.04,2498.65,23539200
2021-02-11,2500.41,2509.84,2487.31,2497.75,19388700
2021-02-12,2497.03,2508.91,2489.14,2505.63,17689300
2021-02-16,2521.06,2544.4,2510.45,2524.83,24507900
2021-02-17,2505.8,2548.57,2503.8,2543.38,23051800
2021-02-18,2451.37,2477.73,2433.31,2440.4,39332900
2021-02-19,2442.66,2463.72,2432.53,2440.91,31599000
2021-02-22,2421.18,2436.97,2403.75,2419.73,29369400
2021-02-23,2398.03,2423.39,2367.79,2399.22,34942100
2021-02-24,2391.77,2418.24,2361.3,2385.94,29397900
2021-02-25,2373.6,2393.95,2338.51,2347.36,38218000
2021-02-26,2350.31,2362.03,2319.95,2329,44009200
2021-03-01,2353.89,2376.07,2345.04,2361.87,30370000
2021-03-02,2361.14,2385.09,2343.85,2346.73,24695500
2021-03-03,2337.01,2350.07,2293.96,2301.13,32796800
2021-03-04,2302.48,2346.8,2285.17,2309.59,44976300
2021-03-05,2312.51,2360.37,2300.64,2350.07,45349400
2021-03-08,2349.12,2365.68,2301.27,2303.03,35668600
2021-03-09,2331.12,2345.36,2317.22,2325.02,35581400
2021-03-10,2332.59,2376.29,2312.89,2359.28,29462400
2021-03-11,2379,2401.28,2359.71,2383.05,27460800
2021-03-12,2374.82,2397.33,2355.29,2381.94,35794000
2021-03-15,2388.41,2390.41,2361.19,2376.68,27274000
2021-03-16,2375.53,2408.43,2371.91,2386.81,30559300
2021-03-17,2371.09,2391.27,2356.86,2374.95,27199300
2021-03-18,2351.31,2365.22,2327.7,2329.6,28985200
2021-03-19,2333.17,2361.77,2321,2349.99,50134600
2021-03-22,2341.9,2363.37,2335.49,2354.78,39950400
2021-03-23,2353.34,2388.1,2347.52,2376.6,29015900
2021-03-24,2386.56,2391.68,2362.89,2364.9,24378200
2021-03-25,2366.33,2384.97,2348.71,2373.73,29886600
2021-03-26,2371.42,2388.71,2355.66,2381.91,31359900
2021-03-29,2377.56,2410.27,2368.46,2405.74,26569600
2021-03-30,2402.84,2420.99,2388.55,2395.89,22631900
2021-03-31,2395.38,2422.57,2388.37,2402.12,30322800
2021-04-01,2414.98,2442.81,2408.32,2427.82,35034800
2021-04-05,2445.11,2514.3,2439.3,2502.12,45308800
2021-04-06,2497.6,2522.4,2488.5,2508.53,28971200
2021-04-07,2511.11,2527.47,2504.19,2515.7,26675900
2021-04-08,2533.9,2543.14,2517.63,2521.36,27901800
2021-04-09,2516.96,2534.95,2506.49,2530.54,21995800
2021-04-12,2525.35,2532.28,2506.66,2517.99,31933900
2021-04-13,2520.77,2529.29,2509.22,2518.87,24020600
2021-04-14,2519.58,2524.19,2501.82,2513.18,21500300
2021-04-15,2523.14,2546.11,2516.62,2538.9,28409300
2021-04-16,2548.81,2550.98,2529.31,2543.9,24259900
2021-04-19,2538.3,2552.06,2529.72,2536.75,25510900
2021-04-20,2536.1,2560.36,2515.14,2543.92,23249600
2021-04-21,2540.3,2553.82,2526.92,2547.96,24617800
2021-04-22,2546.72,2554.81,2514.84,2522.1,22095000
2021-04-23,2522.82,2552.82,2519.93,2544.07,29674900
2021-04-26,2546.1,2555.89,2520.99,2529.1,22182300
2021-04-27,2533.87,2543.92,2516.1,2525.58,32422200
2021-04-28,2567.2,2588.9,2548.68,2551.08,59917600
2021-04-29,2564.15,2595.82,2560.5,2589.27,40089800
2021-04-30,2579.18,2591.64,2572.3,2583.6,39688000
2021-05-03,2578.25,2615.55,2570.48,2599.06,34978200
2021-05-04,2582.66,2591.5,2544.06,2567.96,35691500
2021-05-05,2573.83,2584.45,2562.05,2567.77,22647800
2021-05-06,2559.28,2586.26,2550.3,2582.62,21322100
2021-05-07,2596.25,2604.11,2569.26,2581.62,24545300
2021-05-10,2574.02,2591.49,2555.74,2563.7,27444800
2021-05-11,2543.54,2556.02,2514.33,2537.37,33299700
2021-05-12,2511.03,2521.95,2468.24,2472.3,35992900
2021-05-13,2484.41,2518.37,2472.1,2504.86,27614000
2021-05-14,2522.97,2549.48,2515.65,2540.21,27159000
2021-05-17,2542.1,2551.89,2523.81,2536.03,20897900
2021-05-18,2588.56,2601.86,2551.53,2558.67,25990600
2021-05-19,2530.51,2582.31,2528.02,2560.93,22573500
2021-05-20,2564.72,2591.88,2553.86,2585.59,25915400
